grid_square,latitude,longitude,population_per_hectare,bicycle_aadf,motor_vehicle_aadf,safe
"51.353,0.249",51.353,0.249,2.0,0.0,57099.60000000001,1
"51.629,-0.438",51.629,-0.43799999999999994,25.4,50.8,11262.999999999998,1
"51.315,-0.4715",51.315,-0.4715,10.6,86.8,22082.800000000007,1
"51.7065,-0.207",51.7065,-0.207,10.1,0.0,151025.19999999998,1
"51.6125,-0.0595",51.6125,-0.0595,108.4,28.8,94679.6,1
"51.346,-0.113",51.346000000000004,-0.113,30.2,18.0,17452.4,1
"51.4255,0.1035",51.4255,0.1035,59.9,87.2,9418.2,1
"51.514,0.236",51.513999999999996,0.23600000000000002,5.6,32.8,14903.4,1
"51.439,-0.4125",51.43899999999999,-0.4125,29.3,28.2,908.6,1
"51.42,0.0295",51.42,0.0295,11.3,17.0,2194.2000000000007,1
"51.465,-0.395",51.465,-0.395,20.1,190.4,16156.999999999998,1
"51.2975,-0.0825",51.2975,-0.0825,25.3,32.8,17376.8,1
"51.5455,0.1435",51.5455,0.1435,48.5,118.8,12939.399999999998,1
"51.452,-0.0915",51.452,-0.0915,96.7,613.0,14160.4,1
"51.338,-0.187",51.338,-0.187,34.3,2.4,126.8,1
"51.6215,-0.5115",51.6215,-0.5115,3.6,16.4,12239.000000000002,1
"51.287,-0.4215",51.287,-0.4215,4.0,41.2,10791.0,1
"51.3,-0.4675",51.3,-0.4675,10.6,0.6,90095.6,1
"51.6165,-0.1185",51.6165,-0.1185,39.7,71.8,52942.59999999999,1
"51.3045,-0.268",51.3045,-0.268,11.2,85.2,16208.4,1
"51.328,-0.45",51.328,-0.45,70.5,85.8,27316.4,1
"51.5295,-0.4285",51.5295,-0.4285,24.3,16.4,1993.0,1
"51.435,-0.404",51.435,-0.40399999999999997,35.3,38.75,6997.5,1
"51.492,0.0135",51.492,0.0135,99.7,1.2,71027.2,1
"51.6815,-0.225",51.6815,-0.225,18.8,0.0,49495.99999999999,1
"51.676,0.227",51.676,0.22699999999999998,4.4,6.8,8725.400000000001,1
"51.7,-0.4525",51.7,-0.4525,19.8,41.0,14475.4,1
"51.5655,-0.0905",51.5655,-0.0905,113.6,899.0,15019.6,1
"51.457,0.127",51.457,0.127,37.3,111.0,12110.6,1
"51.3395,-0.1195",51.3395,-0.1195,30.2,76.0,27919.800000000007,1
"51.6765,-0.4735",51.6765,-0.4735,3.6,0.0,176717.0,1
"51.4115,0.2625",51.4115,0.2625,20.6,6.8,1961.4,1
"51.6415,0.2445",51.6415,0.2445,4.4,0.0,134308.0,1
"51.2725,0.1065",51.2725,0.1065,1.6,38.0,15100.6,1
"51.3505,0.216",51.3505,0.21600000000000003,2.0,28.8,808.4,1
"51.4225,0.199",51.4225,0.19899999999999998,51.8,0.0,124091.8,1
"51.287,-0.323",51.287,-0.32299999999999995,4.0,41.6,23494.8,1
"51.6645,-0.4345",51.6645,-0.4345,25.4,67.2,23029.0,1
"51.382,-0.0615",51.382,-0.0615,38.0,60.0,20989.0,1
"51.3645,-0.2385",51.3645,-0.2385,49.8,221.2,18675.000000000004,1
"51.45,-0.3875",51.45,-0.3875,61.6,238.6,22181.4,1
"51.4655,-0.447",51.4655,-0.447,52.8,91.0,41630.6,1
"51.4035,-0.277",51.4035,-0.27699999999999997,46.0,429.2,20667.2,1
"51.424,-0.139",51.424,-0.139,129.6,24.4,506.4,1
"51.6715,-0.046",51.6715,-0.046,70.7,106.0,15981.8,1
"51.448,0.03",51.448,0.03,47.8,70.4,36554.2,1
"51.3365,0.0645",51.3365,0.0645,1.7,141.8,26793.2,1
"51.6315,0.029",51.6315,0.028999999999999998,20.1,128.0,16258.8,1
"51.4335,-0.1625",51.4335,-0.1625,130.6,1129.4,21103.2,1
"51.3705,0.057",51.3705,0.057,15.4,44.8,22689.4,1
"51.6895,-0.1075",51.6895,-0.1075,1.3,84.8,15573.999999999998,1
"51.259,-0.468",51.25899999999999,-0.46799999999999997,4.0,31.8,12533.2,1
"51.4775,0.2355",51.4775,0.2355,1.5,29.0,7360.5999999999985,1
"51.375,-0.4415",51.375,-0.4415,70.5,361.4,16180.8,1
"51.2955,-0.3285",51.2955,-0.3285,4.0,227.0,6727.2,1
"51.282,-0.426",51.282,-0.426,4.0,41.2,10791.0,1
"51.5585,0.0775",51.5585,0.0775,134.5,77.2,31617.8,1
"51.414,-0.195",51.413999999999994,-0.195,111.4,285.8,22864.4,1
"51.574,0.12",51.574,0.12,99.6,88.0,19204.800000000007,1
"51.622,-0.199",51.622,-0.19899999999999998,29.6,7.6,18815.0,1
"51.507,-0.145",51.507,-0.145,37.4,2233.4,41880.6,1
"51.341,0.2635",51.341,0.2635,2.0,24.2,8521.2,1
"51.5315,-0.4615",51.5315,-0.4615,32.1,314.8,26048.6,1
"51.457,0.1765",51.457,0.1765,33.0,88.2,16106.6,1
"51.4545,-0.351",51.4545,-0.35100000000000003,39.3,367.8,48643.2,1
"51.6105,-0.094",51.6105,-0.094,72.8,63.8,64896.0,1
"51.3365,-0.263",51.3365,-0.263,32.1,248.6,18543.6,1
"51.466,0.089",51.466,0.08900000000000001,53.3,154.0,19839.4,1
"51.3325,-0.185",51.3325,-0.185,34.3,2.4,126.8,1
"51.559,-0.0515",51.559,-0.0515,101.5,1128.6,25302.800000000007,1
"51.606,0.0345",51.606,0.0345,67.3,51.2,17094.2,1
"51.6695,0.281",51.6695,0.281,44.1,26.4,1470.6,1
"51.4535,-0.138",51.4535,-0.138,107.5,421.2,4082.0,1
"51.572,-0.0345",51.571999999999996,-0.0345,36.3,1333.0,26286.0,1
"51.6045,-0.441",51.6045,-0.441,4.0,111.8,25136.2,1
"51.3915,0.253",51.3915,0.253,34.4,24.0,1275.1999999999996,1
"51.6745,0.047",51.6745,0.047,20.1,17.0,21763.4,1
"51.607,-0.4355",51.607,-0.4355,4.0,35.6,9059.0,1
"51.7115,-0.242",51.7115,-0.242,5.1,0.0,137003.40000000002,1
"51.44,-0.4795",51.44,-0.4795,9.6,173.4,26819.4,1
"51.5845,-0.211",51.5845,-0.21100000000000002,81.1,35.8,73418.40000000001,1
"51.388,0.1215",51.388000000000005,0.1215,42.7,78.6,10862.4,1
"51.397,0.2535",51.397,0.2535,34.4,24.0,1275.1999999999996,1
"51.4275,-0.205",51.4275,-0.205,75.0,202.8,3018.4,1
"51.523,0.024",51.523,0.024,133.8,415.8,18962.6,1
"51.638,0.164",51.638000000000005,0.16399999999999998,2.7,25.2,9302.4,1
"51.529,-0.371",51.528999999999996,-0.371,99.1,43.0,5064.2,1
"51.308,0.1855",51.308,0.1855,2.0,16.4,5928.4,1
"51.285,-0.1345",51.285,-0.1345,6.5,0.0,31967.8,1
"51.7135,0.165",51.7135,0.165,2.7,5.2,13938.600000000002,1
"51.324,-0.5135",51.324,-0.5135,10.6,20.8,1603.8,1
"51.342,0.1775",51.342,0.1775,2.0,16.4,5928.4,1
"51.6115,-0.421",51.6115,-0.42100000000000004,41.5,16.2,1525.4,1
"51.3215,-0.2895",51.3215,-0.2895,4.0,85.2,16208.4,1
"51.6905,0.0555",51.6905,0.0555,20.1,17.0,21763.4,1
"51.38,-0.3775",51.38,-0.3775,16.3,185.8,3064.9999999999995,1
"51.272,-0.476",51.272,-0.47600000000000003,10.6,0.6,90095.6,1
"51.4545,0.0575",51.4545,0.0575,47.7,0.6,75670.40000000001,1
"51.4295,-0.537",51.4295,-0.537,1.2,82.0,1015.2,1
"51.324,-0.1265",51.324,-0.1265,23.8,73.2,24309.0,1
"51.613,0.281",51.613,0.281,4.1,64.8,16001.199999999995,1
"51.673,-0.4995",51.673,-0.4995,3.6,39.0,19904.8,1
"51.397,-0.232",51.397,-0.23199999999999998,67.2,7.0,90115.2,1
"51.485,-0.438",51.485,-0.43799999999999994,46.6,84.8,16261.999999999998,1
"51.365,-0.1845",51.365,-0.1845,91.9,99.0,15990.8,1
"51.2645,0.249",51.2645,0.249,2.0,6.2,16295.399999999998,1
"51.4295,0.0495",51.4295,0.0495,84.0,72.0,10426.2,1
"51.5885,-0.055",51.5885,-0.055,77.7,621.8,20268.8,1
"51.3695,-0.5265",51.3695,-0.5265,10.6,122.6,22072.2,1
"51.6675,0.0825",51.6675,0.0825,66.2,19.4,19642.6,1
"51.562,0.0285",51.562,0.0285,27.3,150.8,14466.4,1
"51.2695,0.0975",51.2695,0.0975,1.6,38.0,15100.6,1
"51.2845,0.232",51.2845,0.23199999999999998,2.0,6.2,16295.399999999998,1
"51.396,0.281",51.396,0.281,20.6,3.0,580.4,1
"51.4345,-0.014",51.4345,-0.013999999999999999,58.1,426.0,28236.6,1
"51.4835,0.1855",51.4835,0.1855,52.9,14.2,411.8,1
"51.7,-0.042",51.7,-0.042,56.6,52.8,46652.8,1
"51.4825,-0.481",51.4825,-0.48100000000000004,1.2,59.2,20699.0,1
"51.383,-0.5075",51.383,-0.5075,10.6,123.8,12375.8,1
"51.327,-0.3935",51.327,-0.3935,4.0,24.8,639.5999999999998,1
"51.3495,0.061",51.3495,0.061,1.7,141.8,26793.2,1
"51.516,-0.4775",51.516000000000005,-0.4775,20.6,70.4,9173.999999999998,1
"51.498,-0.2115",51.498000000000005,-0.2115,218.4,420.8,22550.0,1
"51.368,-0.181",51.368,-0.18100000000000002,89.8,99.0,15990.8,1
"51.3455,0.267",51.3455,0.267,34.4,24.2,8521.2,1
"51.2705,0.1595",51.2705,0.1595,2.0,45.6,19337.6,1
"51.4295,-0.13",51.4295,-0.13,136.2,1108.4,26156.0,1
"51.6875,-0.1125",51.6875,-0.1125,1.3,84.8,15573.999999999998,1
"51.3485,0.1585",51.3485,0.1585,2.0,0.0,40156.6,1
"51.6295,-0.5355",51.6295,-0.5355,3.6,0.0,149683.4,1
"51.296,-0.358",51.29600000000001,-0.358,4.0,3.8,514.9999999999999,1
"51.327,-0.1805",51.327,-0.1805,34.3,90.8,4154.799999999998,1
"51.464,-0.359",51.464,-0.359,74.2,280.8,26685.8,1
"51.5635,0.2485",51.5635,0.2485,22.7,73.4,14816.2,1
"51.33,-0.3405",51.33,-0.3405,4.0,67.6,12615.4,1
"51.3315,-0.1075",51.3315,-0.1075,69.7,28.8,9639.8,1
"51.5705,-0.088",51.5705,-0.08800000000000001,74.1,1318.0,36134.4,1
"51.3385,0.2225",51.3385,0.2225,2.0,20.8,1177.6,1
"51.53,-0.4595",51.53,-0.4595,32.1,314.8,26048.6,1
"51.6935,-0.2535",51.6935,-0.2535,5.1,0.0,137003.40000000002,1
"51.598,-0.4",51.598,-0.4,52.4,40.0,14395.6,1
"51.3445,0.2115",51.3445,0.2115,2.0,20.8,1177.6,1
"51.392,0.105",51.391999999999996,0.105,42.6,35.4,28895.0,1
"51.6535,0.043",51.6535,0.043,20.1,117.2,14535.6,1
"51.3795,-0.186",51.3795,-0.18600000000000003,87.2,163.8,15040.800000000005,1
"51.645,-0.166",51.645,-0.166,55.2,9.0,1267.0,1
"51.7025,0.131",51.7025,0.131,64.2,1.2,436.60000000000014,1
"51.349,0.0745",51.349,0.0745,11.6,141.8,26793.2,1
"51.352,-0.103",51.352,-0.10300000000000001,54.2,164.4,18101.6,1
"51.5175,-0.275",51.5175,-0.275,44.2,64.2,14952.8,1
"51.6235,-0.318",51.6235,-0.318,36.5,45.2,10400.8,1
"51.588,-0.387",51.588,-0.387,40.5,3.8,1328.6,1
"51.4945,-0.46",51.4945,-0.46,8.3,84.4,10556.8,1
"51.418,-0.5155",51.418,-0.5155,1.2,192.4,16575.2,1
"51.408,-0.371",51.408,-0.371,37.6,248.6,21193.6,1
"51.483,-0.0035",51.483000000000004,-0.0035,97.9,572.6,23091.2,1
"51.4445,-0.1715",51.4445,-0.1715,56.1,559.6,23419.6,1
"51.358,-0.5195",51.358000000000004,-0.5195,10.6,96.0,7678.4,1
"51.3245,-0.373",51.3245,-0.373,4.0,61.2,6513.0,1
"51.3515,0.256",51.3515,0.256,34.4,0.0,57099.60000000001,1
"51.448,-0.1545",51.448,-0.1545,106.6,2233.2,17652.4,1
"51.5045,-0.064",51.5045,-0.064,115.9,337.0,8305.5,1
"51.4395,-0.503",51.4395,-0.503,1.2,13.2,35854.6,1
"51.389,0.1735",51.388999999999996,0.1735,2.2,0.8,46911.80000000001,1
"51.459,0.0685",51.458999999999996,0.0685,24.0,154.0,19839.4,1
"51.2865,-0.201",51.2865,-0.201,11.2,82.2,37027.4,1
"51.486,-0.298",51.486000000000004,-0.298,138.4,172.8,8200.0,1
"51.4965,-0.3005",51.4965,-0.3005,70.9,167.4,3224.2,1
"51.6615,0.0425",51.6615,0.0425,20.1,117.2,14535.6,1
"51.6825,-0.2365",51.6825,-0.2365,5.1,5.6,16165.6,1
"51.509,0.1465",51.50899999999999,0.1465,92.8,23.2,19049.6,1
"51.6495,0.057",51.6495,0.057,31.7,3.2,564.8000000000002,1
"51.5465,0.2395",51.5465,0.2395,17.6,15.6,634.8000000000002,1
"51.703,-0.1025",51.703,-0.1025,1.3,4.2,987.0,1
"51.273,-0.15",51.273,-0.15,12.1,76.2,16018.6,1
"51.26,0.0845",51.26,0.0845,1.6,27.4,11868.8,1
"51.6845,0.0365",51.6845,0.0365,43.3,21.0,19809.4,1
"51.2825,-0.0835",51.2825,-0.0835,14.5,1.2,213.2,1
"51.5575,-0.4785",51.5575,-0.4785,65.8,8.0,103045.6,1
"51.339,0.2655",51.339,0.2655,2.0,24.2,8521.2,1
"51.5775,-0.304",51.5775,-0.304,39.8,9.6,507.2,1
"51.5775,0.1475",51.5775,0.1475,72.8,43.6,52972.0,1
"51.679,0.117",51.678999999999995,0.11699999999999999,64.2,0.0,82152.6,1
"51.522,0.2785",51.522,0.2785,1.6,0.0,117689.4,1
"51.3975,-0.189",51.3975,-0.18899999999999997,85.0,21.6,7173.4000000000015,1
"51.5245,0.167",51.5245,0.16699999999999998,12.2,47.4,13112.2,1
"51.6525,-0.1665",51.6525,-0.1665,21.7,9.0,1267.0,1
"51.515,-0.034",51.515,-0.034,163.6,728.0,27006.8,1
"51.291,-0.0175",51.291000000000004,-0.0175,34.8,0.0,130464.6,1
"51.4055,0.096",51.4055,0.096,39.3,7.0,601.8,1
"51.657,0.1075",51.657,0.1075,64.2,28.0,15960.4,1
"51.666,0.162",51.666000000000004,0.162,2.7,0.0,132333.80000000002,1
"51.2705,-0.2605",51.2705,-0.2605,11.2,169.8,7900.4,1
"51.286,0.0005",51.286,0.0005,34.8,0.0,130464.6,1
"51.2855,-0.3985",51.2855,-0.3985,4.0,106.2,305.8,1
"51.567,-0.0445",51.567,-0.0445,274.0,1128.6,25302.800000000007,1
"51.3555,0.1715",51.3555,0.1715,2.0,0.0,113675.4,1
"51.5185,-0.268",51.5185,-0.268,77.1,28.4,649.0,1
"51.6105,-0.107",51.6105,-0.107,95.5,170.4,16557.399999999998,1
"51.688,0.2725",51.688,0.2725,4.4,3.0,325.0,1
"51.598,0.231",51.598,0.231,48.1,77.4,41747.4,1
"51.6175,0.272",51.6175,0.272,4.1,64.8,16001.199999999995,1
"51.3355,-0.255",51.3355,-0.255,11.2,194.6,20531.0,1
"51.331,-0.4035",51.331,-0.4035,4.0,140.2,14188.4,1
"51.541,0.026",51.541000000000004,0.026000000000000002,189.7,212.4,14170.4,1
"51.319,0.043",51.318999999999996,0.043,6.3,30.0,5111.6,1
"51.383,0.134",51.383,0.134,29.4,37.8,3653.6,1
"51.48,0.2715",51.48,0.2715,1.5,2.25,120371.25,1
"51.567,-0.2335",51.567,-0.2335,32.8,17.5,80495.5,1
"51.647,0.2815",51.647,0.2815,4.1,70.4,14681.2,1
"51.64,-0.306",51.64,-0.306,6.9,13.8,24389.6,1
"51.4475,0.19",51.4475,0.19,34.4,147.6,22640.000000000004,1
"51.4045,-0.4925",51.4045,-0.4925,10.6,5.6,303.4000000000001,1
"51.686,-0.448",51.68600000000001,-0.44799999999999995,19.8,0.0,153018.19999999998,1
"51.2585,-0.423",51.2585,-0.423,4.0,41.2,10791.0,1
"51.6675,-0.3405",51.6675,-0.3405,7.7,0.0,92746.8,1
"51.3935,-0.4375",51.3935,-0.4375,70.5,30.8,960.2,1
"51.4035,0.1725",51.4035,0.1725,11.9,22.8,2280.2000000000007,1
"51.625,0.2745",51.625,0.2745,4.1,64.8,16001.199999999995,1
"51.321,0.1465",51.321000000000005,0.1465,2.0,46.0,1889.4,1
"51.282,0.145",51.282,0.145,2.0,0.0,50588.0,1
"51.419,-0.25",51.419,-0.25,11.2,26.4,47392.8,1
"51.518,-0.1785",51.518,-0.1785,120.9,1011.4,52790.8,1
"51.2965,0.082",51.2965,0.08199999999999999,1.6,12.6,9573.2,1
"51.559,-0.1785",51.559,-0.1785,15.4,429.0,18491.6,1
"51.355,0.2425",51.355,0.2425,2.0,0.0,57099.60000000001,1
"51.649,-0.2865",51.648999999999994,-0.2865,4.9,3.4,290.6,1
"51.385,-0.5355",51.385,-0.5355,1.2,29.8,7029.0,1
"51.5305,-0.2075",51.5305,-0.2075,310.6,344.6,5826.200000000002,1
"51.4005,-0.4565",51.4005,-0.4565,10.6,200.8,11585.600000000002,1
"51.499,0.2715",51.498999999999995,0.2715,1.6,0.0,46551.2,1
"51.319,-0.209",51.318999999999996,-0.209,11.2,79.8,34077.8,1
"51.5695,-0.0545",51.5695,-0.0545,185.0,411.4,21517.8,1
"51.2645,-0.385",51.2645,-0.385,4.0,50.0,1714.0,1
"51.3305,-0.501",51.3305,-0.501,10.6,20.8,1603.8,1
"51.467,-0.3525",51.467,-0.3525,79.4,280.8,26685.8,1
"51.518,0.125",51.518,0.125,92.8,15.4,8214.400000000001,1
"51.442,0.044",51.442,0.044000000000000004,48.1,124.0,28558.6,1
"51.6555,0.2835",51.6555,0.2835,4.1,26.4,1470.6,1
"51.4825,0.1785",51.4825,0.1785,33.7,14.2,411.8,1
"51.6555,0.078",51.6555,0.078,66.2,19.2,14936.0,1
"51.3875,-0.228",51.3875,-0.228,28.2,64.4,5878.4,1
"51.6415,0.2365",51.6415,0.2365,4.4,0.0,134308.0,1
"51.5845,-0.466",51.5845,-0.466,2.2,111.8,25136.2,1
"51.4445,0.032",51.4445,0.032,51.3,31.0,7001.799999999998,1
"51.4435,0.0525",51.4435,0.0525,15.9,43.8,10374.199999999997,1
"51.554,-0.423",51.553999999999995,-0.423,6.4,169.0,111804.4,1
"51.2805,0.095",51.2805,0.095,1.6,38.0,15100.6,1
"51.5835,-0.192",51.5835,-0.192,38.9,1.0,78190.2,1
"51.3495,-0.5175",51.3495,-0.5175,10.6,95.8,11165.0,1
"51.6115,0.1075",51.6115,0.1075,74.5,4.2,9198.6,1
"51.5465,0.2685",51.5465,0.2685,1.9,0.0,115061.0,1
"51.6685,-0.187",51.6685,-0.187,11.3,29.6,6902.8,1
"51.698,-0.3615",51.698,-0.3615,7.7,49.6,317.8,1
"51.3025,-0.424",51.3025,-0.424,4.0,154.0,17548.8,1
"51.6255,-0.402",51.6255,-0.402,25.1,7.0,363.2000000000001,1
"51.635,0.153",51.635,0.153,5.5,25.2,9302.4,1
"51.6155,0.197",51.6155,0.19699999999999998,38.8,15.6,10551.0,1
"51.5025,-0.352",51.5025,-0.35200000000000004,12.1,160.6,26771.4,1
"51.488,-0.307",51.488,-0.307,79.2,165.4,8752.400000000001,1
"51.6785,0.014",51.6785,0.013999999999999999,43.3,2.8,333.2,1
"51.69,0.059",51.69,0.059000000000000004,20.1,17.0,21763.4,1
"51.3485,-0.347",51.3485,-0.34700000000000003,4.0,1.2,65088.2,1
"51.5455,-0.468",51.5455,-0.46799999999999997,25.8,200.4,38775.6,1
"51.553,-0.491",51.553000000000004,-0.491,65.8,95.2,21633.4,1
"51.605,-0.1815",51.605,-0.1815,94.5,302.8,19938.6,1
"51.646,-0.473",51.646,-0.473,3.6,45.0,21393.8,1
"51.442,-0.087",51.442,-0.087,15.7,613.0,14160.4,1
"51.6145,-0.529",51.6145,-0.529,3.6,0.0,148872.0,1
"51.278,-0.2285",51.278,-0.2285,11.2,82.2,37027.4,1
"51.4335,0.248",51.4335,0.248,20.6,38.0,12765.2,1
"51.4295,0.145",51.4295,0.145,7.8,0.0,21544.4,1
"51.555,-0.498",51.555,-0.498,31.7,21.2,24351.2,1
"51.631,-0.2905",51.631,-0.2905,4.9,63.0,33701.399999999994,1
"51.387,-0.4615",51.387,-0.4615,10.6,0.0,60476.00000000001,1
"51.5175,0.0275",51.5175,0.0275,106.6,125.4,12020.999999999998,1
"51.5465,-0.0855",51.5465,-0.0855,176.1,2672.6,15038.0,1
"51.284,-0.3265",51.284,-0.3265,4.0,227.0,6727.2,1
"51.6645,0.2085",51.6645,0.2085,4.4,6.8,8725.400000000001,1
"51.612,-0.035",51.611999999999995,-0.035,47.6,0.0,99921.0,1
"51.5415,-0.004",51.5415,-0.004,19.5,399.2,13925.2,1
"51.3105,-0.418",51.3105,-0.418,4.0,154.0,17548.8,1
"51.331,-0.116",51.331,-0.11599999999999999,47.0,41.6,25095.4,1
"51.646,-0.4515",51.646,-0.4515,19.8,50.8,11262.999999999998,1
"51.5075,-0.2255",51.5075,-0.2255,43.9,2726.6,16493.399999999998,1
"51.5235,-0.2455",51.5235,-0.2455,120.5,91.8,9895.2,1
"51.4625,0.1345",51.4625,0.1345,67.2,111.0,12110.6,1
"51.5435,0.146",51.5435,0.146,79.9,118.8,12939.399999999998,1
"51.5405,0.008",51.5405,0.008,136.7,269.4,16053.2,1
"51.296,-0.019",51.29600000000001,-0.019,34.8,0.0,130464.6,1
"51.389,-0.2805",51.388999999999996,-0.2805,50.6,127.4,4843.6,1
"51.3125,0.145",51.3125,0.145,2.0,79.6,5344.4000000000015,1
"51.3265,-0.1105",51.3265,-0.1105,34.7,28.8,9639.8,1
"51.2785,0.167",51.2785,0.16699999999999998,2.0,48.6,18657.6,1
"51.6355,0.055",51.6355,0.055,31.7,3.2,564.8000000000002,1
"51.4335,0.087",51.4335,0.087,47.8,42.4,8481.000000000002,1
"51.395,-0.028",51.395,-0.027999999999999997,20.4,18.2,945.8,1
"51.4965,-0.0185",51.4965,-0.0185,63.6,480.4,10218.4,1
"51.373,0.186",51.373000000000005,0.18600000000000003,2.2,0.8,12842.8,1
"51.5835,-0.4825",51.5835,-0.4825,7.6,8.0,101323.39999999998,1
"51.5255,-0.0765",51.5255,-0.0765,323.3,3914.4,13388.0,1
"51.2905,0.05",51.2905,0.05,1.6,12.6,9573.2,1
"51.3035,-0.0015",51.3035,-0.0015,34.8,0.0,130464.6,1
"51.2795,-0.173",51.2795,-0.17300000000000001,10.9,38.8,9174.8,1
"51.638,-0.032",51.638000000000005,-0.032,99.5,81.8,19541.6,1
"51.637,-0.119",51.637,-0.11900000000000001,57.0,60.0,17200.4,1
"51.4855,0.191",51.4855,0.191,52.9,14.2,411.8,1
"51.418,0.2765",51.418,0.2765,20.6,3.0,580.4,1
"51.2595,-0.155",51.2595,-0.155,12.1,89.0,17838.399999999998,1
"51.499,-0.53",51.498999999999995,-0.53,1.2,135.0,22829.0,1
"51.566,-0.504",51.566,-0.504,65.8,45.6,40451.0,1
"51.2975,-0.2765",51.2975,-0.2765,4.0,85.2,16208.4,1
"51.287,0.178",51.287,0.17800000000000002,2.0,34.2,15887.4,1
"51.4635,0.0295",51.4635,0.0295,24.2,91.6,17894.600000000002,1
"51.52,0.003",51.52,0.003,25.2,422.0,117617.6,1
"51.3705,-0.189",51.3705,-0.18899999999999997,62.4,25.6,12776.4,1
"51.323,-0.4945",51.323,-0.4945,10.6,127.6,21870.2,1
"51.6555,-0.098",51.6555,-0.098,45.8,45.2,14224.4,1
"51.481,-0.009",51.481,-0.009000000000000001,47.2,783.2,10485.0,1
"51.719,-0.382",51.718999999999994,-0.382,7.7,0.0,74196.2,1
"51.4865,-0.4645",51.4865,-0.4645,8.3,84.4,10556.8,1
"51.489,0.14",51.489,0.14,60.2,55.4,6696.4000000000015,1
"51.702,-0.0845",51.702,-0.0845,1.3,4.2,987.0,1
"51.3915,0.216",51.3915,0.21600000000000003,51.8,18.6,20441.6,1
"51.3365,-0.035",51.3365,-0.035,10.4,19.4,24415.2,1
"51.365,0.2705",51.365,0.2705,34.4,0.0,57099.60000000001,1
"51.6005,-0.4135",51.6005,-0.4135,56.6,64.6,27984.8,1
"51.459,-0.395",51.458999999999996,-0.395,20.1,28.4,1132.8,1
"51.474,-0.529",51.474,-0.529,1.2,21.6,409.00000000000006,1
"51.631,-0.159",51.631,-0.159,69.7,2.2,399.2,1
"51.711,0.2785",51.711000000000006,0.2785,4.4,3.0,325.0,1
"51.2985,-0.193",51.2985,-0.193,62.4,51.6,3985.4,1
"51.3085,-0.537",51.3085,-0.537,10.6,125.0,18010.0,1
"51.6615,0.1075",51.6615,0.1075,64.2,0.0,82152.6,1
"51.3445,0.235",51.3445,0.235,2.0,20.8,1177.6,1
"51.3975,-0.0335",51.3975,-0.0335,48.9,23.4,1339.4,1
"51.6685,-0.354",51.6685,-0.354,7.7,28.6,45345.6,1
"51.46,0.29",51.46,0.29,1.6,53.6,4438.6,1
"51.7045,-0.3185",51.7045,-0.3185,6.9,0.0,142039.19999999998,1
"51.6865,-0.0195",51.6865,-0.0195,48.3,270.2,25022.0,1
"51.3545,-0.3715",51.3545,-0.3715,4.0,100.6,23610.6,1
"51.66,-0.3155",51.66,-0.3155,6.9,29.8,14094.200000000004,1
"51.475,-0.1725",51.475,-0.1725,159.4,1421.8,23456.6,1
"51.259,0.108",51.25899999999999,0.10800000000000001,1.6,38.0,15100.6,1
"51.416,0.2305",51.416000000000004,0.2305,34.4,0.6,101569.0,1
"51.657,0.175",51.657,0.175,2.7,0.0,132333.80000000002,1
"51.5265,-0.3675",51.5265,-0.3675,109.6,128.0,121082.0,1
"51.6755,-0.5035",51.6755,-0.5035,3.6,39.0,19904.8,1
"51.463,0.1455",51.463,0.1455,49.2,16.8,520.4,1
"51.6515,-0.253",51.6515,-0.253,7.6,15.0,54004.0,1
"51.465,-0.165",51.465,-0.165,116.9,534.6,23684.2,1
"51.6695,-0.1805",51.6695,-0.1805,11.3,29.6,6902.8,1
"51.287,-0.3015",51.287,-0.3015,4.0,51.6,24556.4,1
"51.603,-0.1855",51.603,-0.1855,68.1,12.6,1784.0,1
"51.5435,-0.262",51.5435,-0.262,83.4,52.2,90024.20000000003,1
"51.505,0.243",51.505,0.243,1.5,6.2,652.6,1
"51.33,-0.3155",51.33,-0.3155,4.0,19.8,19915.6,1
"51.416,-0.3115",51.416000000000004,-0.3115,15.9,362.2,16092.6,1
"51.688,-0.368",51.688,-0.368,7.7,0.0,97373.6,1
"51.609,-0.472",51.608999999999995,-0.47200000000000003,8.2,38.0,21491.4,1
"51.308,-0.146",51.308,-0.146,12.1,83.0,33465.4,1
"51.3355,0.162",51.3355,0.162,2.0,116.8,12258.2,1
"51.5575,0.0945",51.5575,0.0945,145.2,15.4,13269.2,1
"51.711,0.055",51.711000000000006,0.055,100.8,34.2,6669.4,1
"51.6085,-0.2665",51.6085,-0.2665,102.4,62.8,17859.399999999998,1
"51.608,0.2345",51.608000000000004,0.2345,39.6,77.4,41747.4,1
"51.6355,-0.1655",51.6355,-0.1655,28.5,2.2,399.2,1
"51.619,0.2655",51.619,0.2655,4.1,0.0,124284.6,1
"51.4445,-0.169",51.4445,-0.16899999999999998,85.4,559.6,23419.6,1
"51.2665,-0.535",51.2665,-0.535,10.6,45.6,11395.6,1
"51.675,-0.353",51.675,-0.353,7.7,28.6,45345.6,1
"51.522,0.0025",51.522,0.0025,27.9,121.4,16575.2,1
"51.365,0.1345",51.365,0.1345,2.0,1.0,23858.2,1
"51.2895,-0.028",51.2895,-0.027999999999999997,34.6,13.4,3168.800000000001,1
"51.302,-0.259",51.302,-0.259,11.2,85.2,16208.4,1
"51.304,0.05",51.303999999999995,0.05,1.6,12.6,9573.2,1
